,loss,accuracy,val_loss,val_accuracy
57,0.5519829988479614,0.75,0.5291566848754883,0.8500000238418579
58,0.5329388380050659,0.800000011920929,0.49581098556518555,0.800000011920929
59,0.523792028427124,0.737500011920929,0.46351948380470276,0.800000011920929
60,0.5074979066848755,0.7749999761581421,0.43634968996047974,0.800000011920929
61,0.44828352332115173,0.800000011920929,0.6172654032707214,0.699999988079071
62,0.5329427719116211,0.7749999761581421,0.5352202653884888,0.8500000238418579
63,0.5203977823257446,0.762499988079071,0.5654513835906982,0.699999988079071
64,0.5133746862411499,0.75,0.5392419695854187,0.75
65,0.503219723701477,0.8125,0.5414173603057861,0.75
66,0.4909793734550476,0.7749999761581421,0.574851393699646,0.699999988079071
67,0.47835689783096313,0.8125,0.5226021409034729,0.8500000238418579
68,0.46220168471336365,0.7875000238418579,0.527519941329956,0.8500000238418579
69,0.5053672790527344,0.762499988079071,0.46562743186950684,0.8500000238418579
70,0.4460330009460449,0.8125,0.4693056643009186,0.8500000238418579
71,0.43998879194259644,0.8500000238418579,0.5464068651199341,0.800000011920929
72,0.4093817174434662,0.8500000238418579,0.5317171812057495,0.800000011920929
73,0.4440188407897949,0.800000011920929,0.44238415360450745,0.800000011920929
74,0.6181066632270813,0.737500011920929,0.6355178952217102,0.699999988079071
75,0.5290948748588562,0.7250000238418579,0.6753485798835754,0.6000000238418579
76,0.5127058029174805,0.7124999761581421,0.5715917348861694,0.699999988079071
77,0.4704149663448334,0.8125,0.5530679225921631,0.800000011920929
78,0.44611868262290955,0.8125,0.5619338750839233,0.75
79,0.42826613783836365,0.8125,0.6207020878791809,0.6499999761581421
80,0.40975221991539,0.8125,0.5921428799629211,0.800000011920929
81,0.41758060455322266,0.824999988079071,0.7621510624885559,0.699999988079071
82,0.4114997982978821,0.8374999761581421,1.0042532682418823,0.550000011920929
83,0.5035991072654724,0.7875000238418579,0.704330563545227,0.699999988079071
84,0.4639774262905121,0.8125,0.5887347459793091,0.75
85,0.5144389271736145,0.762499988079071,0.5383166074752808,0.800000011920929
86,0.44318971037864685,0.7875000238418579,0.6085011959075928,0.75
87,0.4249875545501709,0.824999988079071,0.49405425786972046,0.75
88,0.49181118607521057,0.7749999761581421,0.517372727394104,0.699999988079071
89,0.42909711599349976,0.824999988079071,0.7722059488296509,0.6000000238418579
90,0.4475370943546295,0.8125,0.5528126955032349,0.75
91,0.4176331162452698,0.8374999761581421,0.6542179584503174,0.6000000238418579
92,0.4601357579231262,0.8125,0.6410346627235413,0.6000000238418579
93,0.42554062604904175,0.824999988079071,0.5935636758804321,0.75
94,0.3961959183216095,0.8500000238418579,0.5588275194168091,0.75
95,0.36638423800468445,0.8374999761581421,0.5647526979446411,0.75
96,0.37043485045433044,0.8374999761581421,0.6439034938812256,0.699999988079071
97,0.3767393231391907,0.8374999761581421,0.5670000314712524,0.6499999761581421
98,0.4292469024658203,0.8125,0.5689798593521118,0.75
99,0.4046153128147125,0.8374999761581421,0.6342511773109436,0.75
